schedule_id,volunteer_id,volunteer_name,status,volunteer_shift_pref,schedule_date,shift_type,scheduled_hours,schedule_status,no_show_flag,calls_that_day,avg_call_duration_minutes,year,month,day_of_week,is_weekend,is_federal_holiday,program_is_open
854,9505,Cameron Z,Active,Afternoon,2022-08-02,Afternoon,4,Scheduled,false,1,7.00,2022,8,Tuesday,false,false,true
855,9519,Reese L,Resigned,Afternoon,2022-08-03,Day,4,Scheduled,true,0,,2022,8,Wednesday,false,false,true
856,9552,Avery T,Resigned,Afternoon,2022-08-03,Day,4,Scheduled,false,2,20.50,2022,8,Wednesday,false,false,true
857,9548,Taylor C,Active,Afternoon,2022-08-03,Afternoon,4,Scheduled,false,3,22.33,2022,8,Wednesday,false,false,true
858,9506,Finley F,Resigned,Day,2022-08-03,Afternoon,4,Scheduled,false,2,23.50,2022,8,Wednesday,false,false,true
859,9550,Emerson D,Resigned,Day,2022-08-04,Day,4,Scheduled,false,4,21.25,2022,8,Thursday,false,false,true
860,9573,Jamie H,Resigned,Afternoon,2022-08-04,Day,4,Scheduled,true,0,,2022,8,Thursday,false,false,true
861,9544,Skyler B,Resigned,Afternoon,2022-08-04,Afternoon,4,Scheduled,true,0,,2022,8,Thursday,false,false,true
862,9553,Rowan W,Resigned,Day,2022-08-04,Afternoon,4,Scheduled,false,3,17.67,2022,8,Thursday,false,false,true
863,9518,Dakota L,Resigned,Afternoon,2022-08-08,Day,4,Scheduled,false,3,15.00,2022,8,Monday,false,false,true
864,9570,Rowan T,Active,Afternoon,2022-08-08,Day,4,Scheduled,false,3,23.67,2022,8,Monday,false,false,true
865,9505,Cameron Z,Active,Afternoon,2022-08-08,Afternoon,4,Scheduled,false,1,13.00,2022,8,Monday,false,false,true
866,9548,Taylor C,Active,Afternoon,2022-08-08,Afternoon,4,Scheduled,false,4,21.00,2022,8,Monday,false,false,true
867,9550,Emerson D,Resigned,Day,2022-08-09,Day,4,Scheduled,false,2,21.50,2022,8,Tuesday,false,false,true
868,9555,Parker Z,Active,Afternoon,2022-08-09,Day,4,Scheduled,false,1,35.00,2022,8,Tuesday,false,false,true
869,9544,Skyler B,Resigned,Afternoon,2022-08-09,Afternoon,4,Scheduled,false,1,9.00,2022,8,Tuesday,false,false,true
870,9568,Morgan F,Resigned,Afternoon,2022-08-10,Day,4,Scheduled,true,0,,2022,8,Wednesday,false,false,true
871,9573,Jamie H,Resigned,Afternoon,2022-08-10,Day,4,Scheduled,true,0,,2022,8,Wednesday,false,false,true
872,9519,Reese L,Resigned,Afternoon,2022-08-10,Afternoon,4,Scheduled,false,4,24.50,2022,8,Wednesday,false,false,true
873,9553,Rowan W,Resigned,Day,2022-08-11,Day,4,Scheduled,false,4,22.75,2022,8,Thursday,false,false,true
874,9539,Avery K,Resigned,Day,2022-08-11,Day,4,Scheduled,false,3,22.67,2022,8,Thursday,false,false,true
875,9506,Finley F,Resigned,Day,2022-08-11,Afternoon,4,Scheduled,true,0,,2022,8,Thursday,false,false,true
876,9513,Harper X,Resigned,Day,2022-08-11,Afternoon,4,Scheduled,true,0,,2022,8,Thursday,false,false,true
877,9552,Avery T,Resigned,Afternoon,2022-08-12,Day,4,Scheduled,false,3,31.00,2022,8,Friday,false,false,true
878,9512,Emerson G,Resigned,Day,2022-08-12,Day,4,Scheduled,false,2,33.50,2022,8,Friday,false,false,true
879,9518,Dakota L,Resigned,Afternoon,2022-08-15,Day,4,Scheduled,false,2,23.50,2022,8,Monday,false,false,true
880,9550,Emerson D,Resigned,Day,2022-08-15,Day,4,Scheduled,false,3,24.33,2022,8,Monday,false,false,true
881,9553,Rowan W,Resigned,Day,2022-08-15,Afternoon,4,Scheduled,false,2,22.50,2022,8,Monday,false,false,true
882,9505,Cameron Z,Active,Afternoon,2022-08-15,Afternoon,4,Scheduled,false,2,23.00,2022,8,Monday,false,false,true
883,9555,Parker Z,Active,Afternoon,2022-08-16,Day,4,Scheduled,false,2,24.00,2022,8,Tuesday,false,false,true
884,9544,Skyler B,Resigned,Afternoon,2022-08-16,Day,4,Scheduled,false,2,19.00,2022,8,Tuesday,false,false,true
885,9552,Avery T,Resigned,Afternoon,2022-08-16,Afternoon,4,Scheduled,false,2,40.00,2022,8,Tuesday,false,false,true
886,9506,Finley F,Resigned,Day,2022-08-16,Afternoon,4,Scheduled,true,0,,2022,8,Tuesday,false,false,true
887,9512,Emerson G,Resigned,Day,2022-08-17,Day,4,Scheduled,false,2,14.50,2022,8,Wednesday,false,false,true
888,9573,Jamie H,Resigned,Afternoon,2022-08-17,Day,4,Scheduled,false,3,27.67,2022,8,Wednesday,false,false,true
889,9570,Rowan T,Active,Afternoon,2022-08-17,Afternoon,4,Scheduled,false,5,15.80,2022,8,Wednesday,false,false,true
890,9568,Morgan F,Resigned,Afternoon,2022-08-17,Afternoon,4,Scheduled,false,4,17.50,2022,8,Wednesday,false,false,true
891,9513,Harper X,Resigned,Day,2022-08-18,Day,4,Scheduled,false,3,29.00,2022,8,Thursday,false,false,true
892,9548,Taylor C,Active,Afternoon,2022-08-18,Day,4,Scheduled,false,2,20.00,2022,8,Thursday,false,false,true
893,9519,Reese L,Resigned,Afternoon,2022-08-18,Afternoon,4,Scheduled,false,2,22.00,2022,8,Thursday,false,false,true
894,9539,Avery K,Resigned,Day,2022-08-18,Afternoon,4,Scheduled,false,2,14.50,2022,8,Thursday,false,false,true
895,9513,Harper X,Resigned,Day,2022-08-22,Day,4,Scheduled,false,2,18.00,2022,8,Monday,false,false,true
896,9519,Reese L,Resigned,Afternoon,2022-08-22,Day,4,Scheduled,false,1,11.00,2022,8,Monday,false,false,true
897,9518,Dakota L,Resigned,Afternoon,2022-08-22,Afternoon,4,Scheduled,false,3,32.67,2022,8,Monday,false,false,true
898,9505,Cameron Z,Active,Afternoon,2022-08-22,Afternoon,4,Scheduled,false,2,32.00,2022,8,Monday,false,false,true
899,9506,Finley F,Resigned,Day,2022-08-23,Day,4,Scheduled,false,2,40.00,2022,8,Tuesday,false,false,true
900,9544,Skyler B,Resigned,Afternoon,2022-08-23,Day,4,Scheduled,false,2,25.00,2022,8,Tuesday,false,false,true
901,9539,Avery K,Resigned,Day,2022-08-23,Afternoon,4,Scheduled,false,1,36.00,2022,8,Tuesday,false,false,true
902,9555,Parker Z,Active,Afternoon,2022-08-23,Afternoon,4,Scheduled,false,2,10.00,2022,8,Tuesday,false,false,true
903,9568,Morgan F,Resigned,Afternoon,2022-08-24,Day,4,Scheduled,true,0,,2022,8,Wednesday,false,false,true
904,9552,Avery T,Resigned,Afternoon,2022-08-24,Day,4,Scheduled,true,0,,2022,8,Wednesday,false,false,true
905,9512,Emerson G,Resigned,Day,2022-08-24,Afternoon,4,Scheduled,false,2,19.00,2022,8,Wednesday,false,false,true
906,9550,Emerson D,Resigned,Day,2022-08-24,Afternoon,4,Scheduled,false,3,18.67,2022,8,Wednesday,false,false,true
907,9570,Rowan T,Active,Afternoon,2022-08-25,Day,4,Scheduled,false,3,13.33,2022,8,Thursday,false,false,true
908,9573,Jamie H,Resigned,Afternoon,2022-08-25,Day,4,Scheduled,false,1,14.00,2022,8,Thursday,false,false,true
909,9553,Rowan W,Resigned,Day,2022-08-25,Afternoon,4,Scheduled,true,0,,2022,8,Thursday,false,false,true
910,9548,Taylor C,Active,Afternoon,2022-08-25,Afternoon,4,Scheduled,false,3,28.67,2022,8,Thursday,false,false,true
911,9555,Parker Z,Active,Afternoon,2022-08-29,Day,4,Scheduled,false,5,21.00,2022,8,Monday,false,false,true
912,9573,Jamie H,Resigned,Afternoon,2022-08-29,Day,4,Scheduled,true,0,,2022,8,Monday,false,false,true
913,9518,Dakota L,Resigned,Afternoon,2022-08-29,Afternoon,4,Scheduled,false,1,27.00,2022,8,Monday,false,false,true
914,9505,Cameron Z,Active,Afternoon,2022-08-29,Afternoon,4,Scheduled,true,0,,2022,8,Monday,false,false,true
915,9519,Reese L,Resigned,Afternoon,2022-08-30,Day,4,Scheduled,false,3,19.33,2022,8,Tuesday,false,false,true
916,9513,Harper X,Resigned,Day,2022-08-30,Day,4,Scheduled,true,0,,2022,8,Tuesday,false,false,true
917,9539,Avery K,Resigned,Day,2022-08-30,Afternoon,4,Scheduled,false,1,6.00,2022,8,Tuesday,false,false,true
918,9548,Taylor C,Active,Afternoon,2022-08-30,Afternoon,4,Scheduled,true,0,,2022,8,Tuesday,false,false,true
919,9550,Emerson D,Resigned,Day,2022-08-31,Day,4,Scheduled,false,2,18.50,2022,8,Wednesday,false,false,true
920,9553,Rowan W,Resigned,Day,2022-08-31,Day,4,Scheduled,true,0,,2022,8,Wednesday,false,false,true
921,9568,Morgan F,Resigned,Afternoon,2022-08-31,Afternoon,4,Scheduled,false,2,15.50,2022,8,Wednesday,false,false,true
922,9506,Finley F,Resigned,Day,2022-08-31,Afternoon,4,Scheduled,true,0,,2022,8,Wednesday,false,false,true
923,9544,Skyler B,Resigned,Afternoon,2022-09-01,Day,4,Scheduled,false,4,15.75,2022,9,Thursday,false,false,true
924,9570,Rowan T,Active,Afternoon,2022-09-01,Day,4,Scheduled,false,1,17.00,2022,9,Thursday,false,false,true
925,9512,Emerson G,Resigned,Day,2022-09-01,Afternoon,4,Scheduled,true,0,,2022,9,Thursday,false,false,true
926,9519,Reese L,Resigned,Afternoon,2022-09-05,Day,4,Scheduled,false,3,15.00,2022,9,Monday,false,true,true
927,9568,Morgan F,Resigned,Afternoon,2022-09-05,Day,4,Scheduled,false,4,19.50,2022,9,Monday,false,true,true
928,9505,Cameron Z,Active,Afternoon,2022-09-05,Afternoon,4,Scheduled,false,2,32.50,2022,9,Monday,false,true,true
929,9555,Parker Z,Active,Afternoon,2022-09-05,Afternoon,4,Scheduled,false,4,19.25,2022,9,Monday,false,true,true
930,9512,Emerson G,Resigned,Day,2022-09-06,Day,4,Scheduled,false,3,27.67,2022,9,Tuesday,false,false,true
931,9506,Finley F,Resigned,Day,2022-09-06,Day,4,Scheduled,false,1,20.00,2022,9,Tuesday,false,false,true
932,9544,Skyler B,Resigned,Afternoon,2022-09-06,Afternoon,4,Scheduled,false,1,30.00,2022,9,Tuesday,false,false,true
933,9553,Rowan W,Resigned,Day,2022-09-06,Afternoon,4,Scheduled,false,2,10.50,2022,9,Tuesday,false,false,true
934,9518,Dakota L,Resigned,Afternoon,2022-09-07,Day,4,Scheduled,false,2,25.50,2022,9,Wednesday,false,false,true
935,9539,Avery K,Resigned,Day,2022-09-07,Afternoon,4,Scheduled,false,3,31.33,2022,9,Wednesday,false,false,true
936,9570,Rowan T,Active,Afternoon,2022-09-07,Afternoon,4,Scheduled,false,1,33.00,2022,9,Wednesday,false,false,true
937,9550,Emerson D,Resigned,Day,2022-09-08,Day,4,Scheduled,false,4,19.25,2022,9,Thursday,false,false,true
938,9548,Taylor C,Active,Afternoon,2022-09-08,Day,4,Scheduled,true,0,,2022,9,Thursday,false,false,true
939,9513,Harper X,Resigned,Day,2022-09-08,Afternoon,4,Scheduled,true,0,,2022,9,Thursday,false,false,true
940,9573,Jamie H,Resigned,Afternoon,2022-09-08,Afternoon,4,Scheduled,true,0,,2022,9,Thursday,false,false,true
941,9506,Finley F,Resigned,Day,2022-09-12,Day,4,Scheduled,false,4,23.25,2022,9,Monday,false,false,true
942,9505,Cameron Z,Active,Afternoon,2022-09-12,Day,4,Scheduled,true,0,,2022,9,Monday,false,false,true
943,9512,Emerson G,Resigned,Day,2022-09-12,Afternoon,4,Scheduled,false,3,23.67,2022,9,Monday,false,false,true
944,9573,Jamie H,Resigned,Afternoon,2022-09-12,Afternoon,4,Scheduled,false,2,27.00,2022,9,Monday,false,false,true
945,9570,Rowan T,Active,Afternoon,2022-09-13,Day,4,Scheduled,false,1,10.00,2022,9,Tuesday,false,false,true
946,9544,Skyler B,Resigned,Afternoon,2022-09-13,Day,4,Scheduled,false,3,25.00,2022,9,Tuesday,false,false,true
947,9568,Morgan F,Resigned,Afternoon,2022-09-13,Afternoon,4,Scheduled,false,3,15.33,2022,9,Tuesday,false,false,true
948,9548,Taylor C,Active,Afternoon,2022-09-13,Afternoon,4,Scheduled,false,2,28.00,2022,9,Tuesday,false,false,true
949,9555,Parker Z,Active,Afternoon,2022-09-14,Day,4,Scheduled,false,3,21.67,2022,9,Wednesday,false,false,true
950,9550,Emerson D,Resigned,Day,2022-09-14,Day,4,Scheduled,false,3,32.33,2022,9,Wednesday,false,false,true
951,9553,Rowan W,Resigned,Day,2022-09-14,Afternoon,4,Scheduled,false,2,11.50,2022,9,Wednesday,false,false,true
952,9513,Harper X,Resigned,Day,2022-09-14,Afternoon,4,Scheduled,false,2,25.50,2022,9,Wednesday,false,false,true
953,9539,Avery K,Resigned,Day,2022-09-15,Day,4,Scheduled,false,5,22.60,2022,9,Thursday,false,false,true
954,9523,Casey M,Resigned,Afternoon,2022-09-15,Day,4,Scheduled,false,4,29.00,2022,9,Thursday,false,false,true
955,9518,Dakota L,Resigned,Afternoon,2022-09-15,Afternoon,4,Scheduled,false,3,29.00,2022,9,Thursday,false,false,true
956,9539,Avery K,Resigned,Day,2022-09-19,Day,4,Scheduled,false,2,10.50,2022,9,Monday,false,false,true
957,9506,Finley F,Resigned,Day,2022-09-19,Afternoon,4,Scheduled,true,0,,2022,9,Monday,false,false,true
958,9518,Dakota L,Resigned,Afternoon,2022-09-19,Afternoon,4,Scheduled,true,0,,2022,9,Monday,false,false,true
959,9505,Cameron Z,Active,Afternoon,2022-09-20,Day,4,Scheduled,false,1,28.00,2022,9,Tuesday,false,false,true
960,9523,Casey M,Resigned,Afternoon,2022-09-20,Day,4,Scheduled,false,4,20.00,2022,9,Tuesday,false,false,true
961,9553,Rowan W,Resigned,Day,2022-09-20,Afternoon,4,Scheduled,true,0,,2022,9,Tuesday,false,false,true
962,9570,Rowan T,Active,Afternoon,2022-09-20,Afternoon,4,Scheduled,true,0,,2022,9,Tuesday,false,false,true
963,9544,Skyler B,Resigned,Afternoon,2022-09-21,Day,4,Scheduled,false,3,9.00,2022,9,Wednesday,false,false,true
964,9548,Taylor C,Active,Afternoon,2022-09-21,Day,4,Scheduled,false,3,23.67,2022,9,Wednesday,false,false,true
965,9550,Emerson D,Resigned,Day,2022-09-21,Afternoon,4,Scheduled,false,3,19.33,2022,9,Wednesday,false,false,true
966,9568,Morgan F,Resigned,Afternoon,2022-09-21,Afternoon,4,Scheduled,false,2,22.50,2022,9,Wednesday,false,false,true
967,9512,Emerson G,Resigned,Day,2022-09-22,Day,4,Scheduled,false,1,7.00,2022,9,Thursday,false,false,true
968,9554,Parker B,Resigned,Afternoon,2022-09-22,Day,4,Scheduled,false,2,14.00,2022,9,Thursday,false,false,true
969,9555,Parker Z,Active,Afternoon,2022-09-22,Afternoon,4,Scheduled,false,1,26.00,2022,9,Thursday,false,false,true
970,9573,Jamie H,Resigned,Afternoon,2022-09-22,Afternoon,4,Scheduled,false,4,25.75,2022,9,Thursday,false,false,true
971,9513,Harper X,Resigned,Day,2022-09-23,Day,4,Scheduled,false,1,27.00,2022,9,Friday,false,false,true
972,9550,Emerson D,Resigned,Day,2022-09-26,Day,4,Scheduled,false,1,19.00,2022,9,Monday,false,false,true
973,9513,Harper X,Resigned,Day,2022-09-26,Day,4,Scheduled,false,2,20.50,2022,9,Monday,false,false,true
974,9523,Casey M,Resigned,Afternoon,2022-09-26,Afternoon,4,Scheduled,true,0,,2022,9,Monday,false,false,true
975,9539,Avery K,Resigned,Day,2022-09-26,Afternoon,4,Scheduled,false,1,28.00,2022,9,Monday,false,false,true
976,9505,Cameron Z,Active,Afternoon,2022-09-27,Day,4,Scheduled,false,4,12.00,2022,9,Tuesday,false,false,true
977,9506,Finley F,Resigned,Day,2022-09-27,Day,4,Scheduled,false,3,18.33,2022,9,Tuesday,false,false,true
978,9570,Rowan T,Active,Afternoon,2022-09-27,Afternoon,4,Scheduled,false,2,8.00,2022,9,Tuesday,false,false,true
979,9553,Rowan W,Resigned,Day,2022-09-27,Afternoon,4,Scheduled,false,4,21.50,2022,9,Tuesday,false,false,true
980,9568,Morgan F,Resigned,Afternoon,2022-09-28,Day,4,Scheduled,true,0,,2022,9,Wednesday,false,false,true
981,9573,Jamie H,Resigned,Afternoon,2022-09-28,Day,4,Scheduled,false,3,29.67,2022,9,Wednesday,false,false,true
982,9512,Emerson G,Resigned,Day,2022-09-28,Afternoon,4,Scheduled,false,2,23.00,2022,9,Wednesday,false,false,true
983,9555,Parker Z,Active,Afternoon,2022-09-28,Afternoon,4,Scheduled,false,3,23.00,2022,9,Wednesday,false,false,true
984,9566,Parker H,Resigned,Day,2022-09-29,Day,4,Scheduled,false,1,40.00,2022,9,Thursday,false,false,true
985,9554,Parker B,Resigned,Afternoon,2022-09-29,Day,4,Scheduled,false,2,20.00,2022,9,Thursday,false,false,true
986,9548,Taylor C,Active,Afternoon,2022-09-29,Afternoon,4,Scheduled,false,2,26.00,2022,9,Thursday,false,false,true
987,9518,Dakota L,Resigned,Afternoon,2022-09-29,Afternoon,4,Scheduled,false,2,15.50,2022,9,Thursday,false,false,true
988,9544,Skyler B,Resigned,Afternoon,2022-09-30,Day,4,Scheduled,false,2,12.00,2022,9,Friday,false,false,true
989,9505,Cameron Z,Active,Afternoon,2022-10-03,Day,4,Scheduled,false,4,18.00,2022,10,Monday,false,false,true
990,9512,Emerson G,Resigned,Day,2022-10-03,Day,4,Scheduled,false,1,5.00,2022,10,Monday,false,false,true
991,9554,Parker B,Resigned,Afternoon,2022-10-03,Afternoon,4,Scheduled,false,4,15.50,2022,10,Monday,false,false,true
992,9550,Emerson D,Resigned,Day,2022-10-03,Afternoon,4,Scheduled,false,3,19.00,2022,10,Monday,false,false,true
993,9568,Morgan F,Resigned,Afternoon,2022-10-04,Day,4,Scheduled,false,2,18.00,2022,10,Tuesday,false,false,true
994,9544,Skyler B,Resigned,Afternoon,2022-10-04,Day,4,Scheduled,false,1,9.00,2022,10,Tuesday,false,false,true
995,9518,Dakota L,Resigned,Afternoon,2022-10-04,Afternoon,4,Scheduled,false,1,26.00,2022,10,Tuesday,false,false,true
996,9506,Finley F,Resigned,Day,2022-10-04,Afternoon,4,Scheduled,false,3,16.67,2022,10,Tuesday,false,false,true
997,9555,Parker Z,Active,Afternoon,2022-10-05,Day,4,Scheduled,false,2,25.00,2022,10,Wednesday,false,false,true
998,9523,Casey M,Resigned,Afternoon,2022-10-05,Day,4,Scheduled,false,5,21.60,2022,10,Wednesday,false,false,true
999,9553,Rowan W,Resigned,Day,2022-10-05,Afternoon,4,Scheduled,false,4,25.50,2022,10,Wednesday,false,false,true
1000,9566,Parker H,Resigned,Day,2022-10-05,Afternoon,4,Scheduled,true,0,,2022,10,Wednesday,false,false,true
1001,9573,Jamie H,Resigned,Afternoon,2022-10-06,Day,4,Scheduled,false,3,14.00,2022,10,Thursday,false,false,true
1002,9548,Taylor C,Active,Afternoon,2022-10-06,Day,4,Scheduled,false,1,36.00,2022,10,Thursday,false,false,true
1003,9539,Avery K,Resigned,Day,2022-10-06,Afternoon,4,Scheduled,true,0,,2022,10,Thursday,false,false,true
1004,9513,Harper X,Resigned,Day,2022-10-06,Afternoon,4,Scheduled,false,2,21.00,2022,10,Thursday,false,false,true
1005,9570,Rowan T,Active,Afternoon,2022-10-07,Day,4,Scheduled,false,1,22.00,2022,10,Friday,false,false,true
1006,9539,Avery K,Resigned,Day,2022-10-10,Day,4,Scheduled,false,2,10.00,2022,10,Monday,false,true,true
1007,9506,Finley F,Resigned,Day,2022-10-10,Day,4,Scheduled,false,4,26.50,2022,10,Monday,false,true,true
1008,9548,Taylor C,Active,Afternoon,2022-10-10,Afternoon,4,Scheduled,false,2,12.50,2022,10,Monday,false,true,true
1009,9518,Dakota L,Resigned,Afternoon,2022-10-10,Afternoon,4,Scheduled,false,3,16.33,2022,10,Monday,false,true,true
1010,9568,Morgan F,Resigned,Afternoon,2022-10-11,Day,4,Scheduled,false,5,18.20,2022,10,Tuesday,false,false,true
1011,9566,Parker H,Resigned,Day,2022-10-11,Day,4,Scheduled,false,1,19.00,2022,10,Tuesday,false,false,true
1012,9544,Skyler B,Resigned,Afternoon,2022-10-11,Afternoon,4,Scheduled,true,0,,2022,10,Tuesday,false,false,true
1013,9523,Casey M,Resigned,Afternoon,2022-10-11,Afternoon,4,Scheduled,false,2,20.00,2022,10,Tuesday,false,false,true
1014,9554,Parker B,Resigned,Afternoon,2022-10-12,Day,4,Scheduled,false,2,23.00,2022,10,Wednesday,false,false,true
1015,9555,Parker Z,Active,Afternoon,2022-10-12,Day,4,Scheduled,false,2,29.50,2022,10,Wednesday,false,false,true
1016,9553,Rowan W,Resigned,Day,2022-10-12,Afternoon,4,Scheduled,false,2,27.50,2022,10,Wednesday,false,false,true
1017,9512,Emerson G,Resigned,Day,2022-10-12,Afternoon,4,Scheduled,false,1,18.00,2022,10,Wednesday,false,false,true
1018,9550,Emerson D,Resigned,Day,2022-10-13,Day,4,Scheduled,false,2,5.50,2022,10,Thursday,false,false,true
1019,9505,Cameron Z,Active,Afternoon,2022-10-13,Afternoon,4,Scheduled,false,3,32.33,2022,10,Thursday,false,false,true
1020,9513,Harper X,Resigned,Day,2022-10-13,Afternoon,4,Scheduled,true,0,,2022,10,Thursday,false,false,true
1021,9570,Rowan T,Active,Afternoon,2022-10-14,Day,4,Scheduled,false,1,18.00,2022,10,Friday,false,false,true
1022,9573,Jamie H,Resigned,Afternoon,2022-10-14,Day,4,Scheduled,false,3,23.00,2022,10,Friday,false,false,true
1023,9518,Dakota L,Resigned,Afternoon,2022-10-17,Day,4,Scheduled,false,1,26.00,2022,10,Monday,false,false,true
1024,9506,Finley F,Resigned,Day,2022-10-17,Day,4,Scheduled,false,5,28.60,2022,10,Monday,false,false,true
1025,9505,Cameron Z,Active,Afternoon,2022-10-17,Afternoon,4,Scheduled,false,3,12.33,2022,10,Monday,false,false,true
1026,9555,Parker Z,Active,Afternoon,2022-10-17,Afternoon,4,Scheduled,false,5,17.80,2022,10,Monday,false,false,true
1027,9554,Parker B,Resigned,Afternoon,2022-10-18,Day,4,Scheduled,false,3,19.00,2022,10,Tuesday,false,false,true
1028,9568,Morgan F,Resigned,Afternoon,2022-10-18,Day,4,Scheduled,true,0,,2022,10,Tuesday,false,false,true
1029,9550,Emerson D,Resigned,Day,2022-10-18,Afternoon,4,Scheduled,false,3,16.33,2022,10,Tuesday,false,false,true
1030,9523,Casey M,Resigned,Afternoon,2022-10-18,Afternoon,4,Scheduled,false,3,23.00,2022,10,Tuesday,false,false,true
1031,9573,Jamie H,Resigned,Afternoon,2022-10-19,Day,4,Scheduled,false,3,18.33,2022,10,Wednesday,false,false,true
1032,9566,Parker H,Resigned,Day,2022-10-19,Day,4,Scheduled,false,2,20.50,2022,10,Wednesday,false,false,true
1033,9544,Skyler B,Resigned,Afternoon,2022-10-19,Afternoon,4,Scheduled,false,2,20.50,2022,10,Wednesday,false,false,true
1034,9512,Emerson G,Resigned,Day,2022-10-19,Afternoon,4,Scheduled,false,4,24.25,2022,10,Wednesday,false,false,true
1035,9548,Taylor C,Active,Afternoon,2022-10-20,Day,4,Scheduled,false,3,15.00,2022,10,Thursday,false,false,true
1036,9513,Harper X,Resigned,Day,2022-10-20,Day,4,Scheduled,true,0,,2022,10,Thursday,false,false,true
1037,9541,Riley Q,Resigned,Afternoon,2022-10-20,Afternoon,4,Scheduled,false,3,23.33,2022,10,Thursday,false,false,true
1038,9570,Rowan T,Active,Afternoon,2022-10-20,Afternoon,4,Scheduled,false,3,14.33,2022,10,Thursday,false,false,true
1039,9553,Rowan W,Resigned,Day,2022-10-21,Day,4,Scheduled,true,0,,2022,10,Friday,false,false,true
1040,9539,Avery K,Resigned,Day,2022-10-21,Day,4,Scheduled,false,1,6.00,2022,10,Friday,false,false,true
1041,9573,Jamie H,Resigned,Afternoon,2022-10-24,Day,4,Scheduled,false,2,11.00,2022,10,Monday,false,false,true
1042,9523,Casey M,Resigned,Afternoon,2022-10-24,Day,4,Scheduled,true,0,,2022,10,Monday,false,false,true
1043,9544,Skyler B,Resigned,Afternoon,2022-10-24,Afternoon,4,Scheduled,false,5,17.00,2022,10,Monday,false,false,true
1044,9512,Emerson G,Resigned,Day,2022-10-24,Afternoon,4,Scheduled,false,2,34.50,2022,10,Monday,false,false,true
1045,9554,Parker B,Resigned,Afternoon,2022-10-25,Day,4,Scheduled,false,2,37.50,2022,10,Tuesday,false,false,true
1046,9570,Rowan T,Active,Afternoon,2022-10-25,Day,4,Scheduled,false,3,9.00,2022,10,Tuesday,false,false,true
